value_id;source_product_code;source_service_code;source_service_char_code;source_field_number;source_column;target_attribute_path;default_value;value_type;apply_method;target_multiple_occurrence;rds_id;valid_from;valid_until;parent_service_code;som_attribute_path;prefix;dependent_char_code;main_bundle_access;sid_attribute_path;open_order_indicator;fixed_value;introduction_version;
BKSGC_14585;VI207;V0100;V0100;8;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.DirectoryEntry.DirectoryEntryConfiguration.SurnamePrefix.Existing;;;;;;;17.0;
BKSGC_14586;VI207;V0100;V0100;7;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.DirectoryEntry.DirectoryEntryConfiguration.TitleDescription.Existing;;;;;;;17.0;
BKSGC_14587;VI207;V0100;V0100;6;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.DirectoryEntry.DirectoryEntryConfiguration.NobilityPrefixDescription.Existing;;;;;;;17.0;
BKSGC_14588;VI207;V0100;V0100;5;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.DirectoryEntry.DirectoryEntryConfiguration.Forename.Existing;;;;;;;17.0;
BKSGC_14589;VI207;V0100;V0100;4;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.DirectoryEntry.DirectoryEntryConfiguration.Name.Existing;;;;;;;17.0;
BKSGC_14590;VI207;VI060;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.CcbId.Type;;;;;;;17.0;
BKSGC_14591;VI207;VI060;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.ProcessingType;;;;;;;17.0;
BKSGC_14592;VI207;VI060;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.ID;F;;;;;;17.0;
BKSGC_14593;VI207;VI060;;;SERVICE_SUBSCRIPTION_DEP_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.RefFunctionID.Existing;F;;;;;;17.0;
BKSGC_14594;VI207;VI060;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.CcbId.Existing;;;;;;;17.0;
BKSGC_14595;VI207;VI060;V0208;;;;;CONFIGURED_VALUE;convertToBoolean;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.InstallationSvcConfiguration.SundayServiceIndicator.Existing;;;;;;;17.0;
BKSGC_14596;VI207;VI060;V0204;;;;;CONFIGURED_VALUE;convertToBoolean;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.InstallationSvcConfiguration.SignatureRequiredIndicator.Existing;;;;;;;17.0;
BKSGC_14597;VI207;VI060;V0202;;;;;CONFIGURED_VALUE;convertOpmToDate;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.InstallationSvcConfiguration.DesiredDate.Existing;;;;;;;17.0;
BKSGC_14598;VI207;VI060;V0182;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.InstallationSvcConfiguration.ContactPhoneNumber.Existing;;;;;;;17.0;
BKSGC_14599;VI207;VI060;VI079;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.InstallationSvcConfiguration.Quantity.Existing;;;;;;;17.0;
BKSGC_14600;VI207;VI060;VI076;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.InstallationSvc.InstallationSvcConfiguration.InstallationPackage.Existing;;;;;;;17.0;
BKSGC_14601;-;V0850;;;-;;HW;CONTRACT;;N;;01.01.1979;01.01.3000;VI041;Functions.Hardware.HardwareConfiguration.ConditionsList.Existing.ConditionService.ConditionServiceType;;;;;;;17.0;
BKSGC_14602;-;V0850;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI041;Functions.Hardware.HardwareConfiguration.ConditionsList.Existing.ConditionService.ConditionServiceCode;;;;;;;17.0;
BKSGC_14603;-;V0850;V0882;;;;;CONFIGURED_VALUE;convertConditionName;N;;01.01.1979;01.01.3000;VI041;Functions.Hardware.HardwareConfiguration.ConditionsList.Existing.ConditionService.ConditionServiceName;;;;;;;17.0;
BKSGC_14604;-;V0850;V0200;;;;;CONFIGURED_VALUE;convertCcbToDate;N;;01.01.1979;01.01.3000;VI041;Functions.Hardware.HardwareConfiguration.ConditionsList.Existing.ConditionService.ConditionServiceStartDate;;;;;;;17.0;
BKSGC_14605;-;VI041;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.ProcessingType;;;;;;;17.0;
BKSGC_14606;-;VI041;;;SERVICE_CODE;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.HardwareServiceCode.Existing;;;;;;;17.0;
BKSGC_14607;-;VI041;;;SERVICE_SUBSCRIPTION_DEP_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.RefFunctionID.Existing;F;;;;;;17.0;
BKSGC_14608;-;VI041;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.ID;F;;;;;;17.0;
BKSGC_14609;-;VI041;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.CcbId.Type;;;;;;;17.0;
BKSGC_14610;-;VI041;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.CcbId.Existing;;;;;;;17.0;
BKSGC_14611;-;VI041;V0885;;;;;CONFIGURED_VALUE;convertOpmToDate;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.DeliveryDate.Existing;;;;;;;17.0;
BKSGC_14612;-;VI041;V0884;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.DeliveryNoteNumber.Existing;;;;;;;17.0;
BKSGC_14613;VI207;VI041;V0184;;;;;CONFIGURED_VALUE;convertToBoolean;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.ZeroChargeIndicator.Existing;;;;;;;17.0;
BKSGC_14614;VI207;VI041;V0119;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.ShippingCosts.Existing;;;;;;;17.0;
BKSGC_14615;VI207;VI041;V0116;;;;;CONFIGURED_VALUE;truncateString100;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.ArticleName.Existing;;;;;;;17.0;
BKSGC_14616;VI207;VI041;V0114;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.SubventionCode.Existing;;;;;;;17.0;
BKSGC_14617;VI207;VI041;V0112;;;;20082559;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.ArticleNumber.Existing;;;;;;;17.0;
BKSGC_14618;VI207;VI041;V0112;;;;;CONFIGURED_VALUE;;N;HardwareTyp;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.HardwareType.Existing;;;;;;;17.0;
BKSGC_14619;VI207;VI041;V0110;1;;;;CONFIGURED_VALUE;defaultSalutation;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.SalutationDescription.Existing;;;;;;;17.0;
BKSGC_14620;-;VI041;V0110;3;;;;CONFIGURED_VALUE;truncateString30;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.HardwareRecipient.Existing.Forename;;;;;;;17.0;
BKSGC_14621;-;VI041;V0110;2;;;;CONFIGURED_VALUE;truncateString60;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.HardwareRecipient.Existing.Name;;;;;;;17.0;
BKSGC_14622;VI207;VI041;V0110;2;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.Name.Existing;;;;;;;17.0;
BKSGC_14623;-;VI041;V0110;1;;;;CONFIGURED_VALUE;defaultSalutation;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.HardwareRecipient.Existing.SalutationDescription;;;;;;;17.0;
BKSGC_14624;VI207;VI041;V0110;3;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.Forename.Existing;;;;;;;17.0;
BKSGC_14625;VI207;VI041;V0109;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.SerialNumber.Existing;;;;;;;17.0;
BKSGC_14626;VI207;VI041;-;;;;Doku - Kein Versand;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.Hardware.HardwareConfiguration.OrderReason.Existing;;;;;;;17.0;
BKSGC_14627;VI207;VI077;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.ProcessingType;;;;;;;17.0;
BKSGC_14628;VI207;VI077;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.ID;F;;;;;;17.0;
BKSGC_14629;VI207;VI077;;;SERVICE_SUBSCRIPTION_DEP_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.RefFunctionID.Existing;F;;;;;;17.0;
BKSGC_14630;VI207;VI077;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.CcbId.Existing;;;;;;;17.0;
BKSGC_14631;VI207;VI077;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.CcbId.Type;;;;;;;17.0;
BKSGC_14632;VI207;VI077;W9003;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange3.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14633;VI207;VI077;W9003;4;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange3.Existing.StartNumber;;;;;;;17.0;
BKSGC_14634;VI207;VI077;W9003;5;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange3.Existing.EndNumber;;;;;;;17.0;
BKSGC_14635;VI207;VI077;W9003;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange3.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14636;VI207;VI077;W9003;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange3.Existing.CountryCode;;;;;;;17.0;
BKSGC_14637;VI207;VI077;W9002;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange2.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14638;VI207;VI077;W9002;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange2.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14639;VI207;VI077;W9002;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange2.Existing.CountryCode;;;;;;;17.0;
BKSGC_14640;VI207;VI077;W9002;5;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange2.Existing.EndNumber;;;;;;;17.0;
BKSGC_14641;VI207;VI077;W9002;4;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange2.Existing.StartNumber;;;;;;;17.0;
BKSGC_14642;VI207;VI077;V0988;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.OwnerAccessNumberRange3.Existing;;;;;;;17.0;
BKSGC_14643;VI207;VI077;V0987;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.OwnerAccessNumberRange2.Existing;;;;;;;17.0;
BKSGC_14644;VI207;VI077;V0986;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.OwnerAccessNumberRange1.Existing;;;;;;;17.0;
BKSGC_14645;VI207;VI077;V0936;;;;;CONFIGURED_VALUE;convertToBigDecimal;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.NumberOfNewAccessNumbers.Existing;;;;;;;17.0;
BKSGC_14646;VI207;VI077;V0130;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.LineOwner2.Existing.FirstName;;V0002;V0129;;;;;
BKSGC_14647;VI207;VI077;V0129;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.LineOwner2.Existing.Name;;V0002;;;;;17.0;
BKSGC_14648;VI207;VI077;V0128;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.LineOwner1.Existing.FirstName;;V0002;V0127;;;;;
BKSGC_14649;VI207;VI077;V0127;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.LineOwner1.Existing.Name;;V0002;;;;;17.0;
BKSGC_14650;VI207;VI077;V0061;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.Carrier.Existing;;;;;;;17.0;
BKSGC_14651;VI207;VI077;V0060;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.OldLocalExchangeCarrier.Existing;;;;;;;17.0;
BKSGC_14652;VI207;VI077;V0016;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.CentralNumber.Existing;;;;;;;17.0;
BKSGC_14653;VI207;VI077;V0002;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange1.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14654;VI207;VI077;V0002;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange1.Existing.CountryCode;;;;;;;17.0;
BKSGC_14655;VI207;VI077;V0002;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange1.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14656;VI207;VI077;V0002;5;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange1.Existing.EndNumber;;;;;;;17.0;
BKSGC_14657;VI207;VI077;V0002;4;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.AccessNumberRange1.Existing.StartNumber;;;;;;;17.0;
BKSGC_14658;VI207;VI077;VI077;;;;;CONFIGURED_VALUE;convertToBoolean;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.NumberRangeConfiguration.SplitNumberRangeIndicator.Existing;;;;;;;17.0;
BKSGC_14659;VI207;VI076;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.CcbId.Existing;;;;;;;17.0;
BKSGC_14660;VI207;VI076;;;SERVICE_SUBSCRIPTION_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.ID;F;;;;;;17.0;
BKSGC_14661;VI207;VI076;;;-;;IGNORE;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.ProcessingType;;;;;;;17.0;
BKSGC_14662;VI207;VI076;;;-;;S;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.CcbId.Type;;;;;;;17.0;
BKSGC_14663;VI207;VI076;;;SERVICE_SUBSCRIPTION_DEP_ID;;;CONTRACT;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.RefFunctionID.Existing;F;;;;;;17.0;
BKSGC_14664;VI207;VI076;V0985;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber10.Existing;;;;;;;17.0;
BKSGC_14665;VI207;VI076;V0984;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber9.Existing;;;;;;;17.0;
BKSGC_14666;VI207;VI076;V0983;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber8.Existing;;;;;;;17.0;
BKSGC_14667;VI207;VI076;V0982;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber7.Existing;;;;;;;17.0;
BKSGC_14668;VI207;VI076;V0981;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber6.Existing;;;;;;;17.0;
BKSGC_14669;VI207;VI076;V0980;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber5.Existing;;;;;;;17.0;
BKSGC_14670;VI207;VI076;V0979;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber4.Existing;;;;;;;17.0;
BKSGC_14671;VI207;VI076;V0978;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber3.Existing;;;;;;;17.0;
BKSGC_14672;VI207;VI076;V0977;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber2.Existing;;;;;;;17.0;
BKSGC_14673;VI207;VI076;V0976;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OwnerAccessNumber1.Existing;;;;;;;17.0;
BKSGC_14674;VI207;VI076;V0936;;;;;CONFIGURED_VALUE;convertToBigDecimal;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.NumberOfNewAccessNumbers.Existing;;;;;;;17.0;
BKSGC_14675;VI207;VI076;V0130;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.LineOwner2.Existing.FirstName;;V0001;V0129;;;;;
BKSGC_14676;VI207;VI076;V0129;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.LineOwner2.Existing.Name;;V0001;;;;;17.0;
BKSGC_14677;VI207;VI076;V0128;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.LineOwner1.Existing.FirstName;;V0001;V0127;;;;;
BKSGC_14678;VI207;VI076;V0127;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.LineOwner1.Existing.Name;;V0001;;;;;17.0;
BKSGC_14679;VI207;VI076;V0078;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber10.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14680;VI207;VI076;V0078;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber10.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14681;VI207;VI076;V0078;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber10.Existing.CountryCode;;;;;;;17.0;
BKSGC_14682;VI207;VI076;V0077;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber9.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14683;VI207;VI076;V0077;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber9.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14684;VI207;VI076;V0077;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber9.Existing.CountryCode;;;;;;;17.0;
BKSGC_14685;VI207;VI076;V0076;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber8.Existing.CountryCode;;;;;;;17.0;
BKSGC_14686;VI207;VI076;V0076;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber8.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14687;VI207;VI076;V0076;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber8.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14688;VI207;VI076;V0075;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber7.Existing.CountryCode;;;;;;;17.0;
BKSGC_14689;VI207;VI076;V0075;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber7.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14690;VI207;VI076;V0075;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber7.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14691;VI207;VI076;V0074;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber6.Existing.CountryCode;;;;;;;17.0;
BKSGC_14692;VI207;VI076;V0074;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber6.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14693;VI207;VI076;V0074;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber6.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14694;VI207;VI076;V0073;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber5.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14695;VI207;VI076;V0073;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber5.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14696;VI207;VI076;V0073;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber5.Existing.CountryCode;;;;;;;17.0;
BKSGC_14697;VI207;VI076;V0072;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber4.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14698;VI207;VI076;V0072;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber4.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14699;VI207;VI076;V0072;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber4.Existing.CountryCode;;;;;;;17.0;
BKSGC_14700;VI207;VI076;V0071;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber3.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14701;VI207;VI076;V0071;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber3.Existing.CountryCode;;;;;;;17.0;
BKSGC_14702;VI207;VI076;V0071;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber3.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14703;VI207;VI076;V0070;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber2.Existing.PilotNumber;;;;;;;17.0;
BKSGC_14704;VI207;VI076;V0070;1;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber2.Existing.CountryCode;;;;;;;17.0;
BKSGC_14705;VI207;VI076;V0070;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber2.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14706;VI207;VI076;V0060;;;;;CONFIGURED_VALUE;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.OldLocalExchangeCarrier.Existing;;;;;;;17.0;
BKSGC_14707;VI207;VI076;V0001;2;;;;ACCESS_NUMBER;;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber1.Existing.LocalAreaCode;;;;;;;17.0;
BKSGC_14708;VI207;VI076;V0001;3;;;;ACCESS_NUMBER;truncateString15;N;;01.01.1979;01.01.3000;VI250;Functions.ExtraNumbers.SingleNumberConfiguration.AccessNumber1.Existing.PilotNumber;;;;;;;17.0;
